Gene	Correlation	Labels	dot	class
ENSG00000278089.1	-1.11E-17			
ENSG00000278104.1	-1.11E-17			
ENSG00000278123.1	-1.11E-17			
ENSG00000278139.1	-1.11E-17			
ENSG00000278144.1	-1.11E-17			
ENSG00000278151.1	-1.11E-17			
ENSG00000278202.1	-1.11E-17			
ENSG00000278217.1	-1.11E-17			
ENSG00000278249.1	-1.11E-17			
ENSG00000278261.1	-1.11E-17			
ENSG00000278274.1	-1.11E-17			
ENSG00000278287.1	-1.11E-17			
ENSG00000278324.1	-1.11E-17			
ENSG00000278334.1	-1.11E-17			
ENSG00000278406.1	-1.11E-17			
ENSG00000278419.1	-1.11E-17			
ENSG00000278421.1	-1.11E-17			
ENSG00000278431.1	-1.11E-17			
ENSG00000278454.1	-1.11E-17			
ENSG00000278482.1	-1.11E-17			
ENSG00000278483.1	-1.11E-17			
ENSG00000278520.1	-1.11E-17			
ENSG00000278527.1	-1.11E-17			
ENSG00000278529.1	-1.11E-17			
ENSG00000278571.1	-1.11E-17			
ENSG00000278581.1	-1.11E-17			
ENSG00000278641.1	-1.11E-17			
ENSG00000278646.1	-1.11E-17			
ENSG00000278647.1	-1.11E-17			
ENSG00000278664.1	-1.11E-17			
ENSG00000278708.1	-1.11E-17			
ENSG00000278715.1	-1.11E-17			
ENSG00000278722.1	-1.11E-17			
ENSG00000278761.1	-1.11E-17			
ENSG00000278769.1	-1.11E-17			
ENSG00000278773.1	-1.11E-17			
ENSG00000278790.1	-1.11E-17			
ENSG00000278791.1	-1.11E-17			
ENSG00000278802.1	-1.11E-17			
ENSG00000278815.1	-1.11E-17			
ENSG00000278822.1	-1.11E-17			
ENSG00000278852.1	-1.11E-17			
ENSG00000278872.1	-1.11E-17			
ENSG00000278907.1	-1.11E-17			
ENSG00000278915.1	-1.11E-17			
ENSG00000278936.1	-1.11E-17			
ENSG00000278942.1	-1.11E-17			
ENSG00000278944.1	-1.11E-17			
ENSG00000278946.1	-1.11E-17			
ENSG00000278964.1	-1.11E-17			
ENSG00000278977.1	-1.11E-17			
ENSG00000279009.1	-1.11E-17			
ENSG00000279033.1	-1.11E-17			
ENSG00000279049.1	-1.11E-17			
ENSG00000279050.1	-1.11E-17			
ENSG00000279073.3	-1.11E-17			
ENSG00000279095.1	-1.11E-17			
ENSG00000279117.1	-1.11E-17			
ENSG00000279119.1	-1.11E-17			
ENSG00000279122.1	-1.11E-17			
ENSG00000279152.1	-1.11E-17			
ENSG00000279172.1	-1.11E-17			
ENSG00000279192.1	-1.11E-17			
ENSG00000279239.1	-1.11E-17			
ENSG00000279262.1	-1.11E-17			
ENSG00000279275.1	-1.11E-17			
ENSG00000279322.1	-1.11E-17			
ENSG00000279333.1	-1.11E-17			
ENSG00000279364.1	-1.11E-17			
ENSG00000279399.1	-1.11E-17			
ENSG00000279408.3	-1.11E-17			
ENSG00000279427.1	-1.11E-17			
ENSG00000279441.1	-1.11E-17			
ENSG00000279472.1	-1.11E-17			
ENSG00000279504.1	-1.11E-17			
ENSG00000279507.1	-1.11E-17			
ENSG00000279519.1	-1.11E-17			
ENSG00000279550.1	-1.11E-17			
ENSG00000279621.1	-1.11E-17			
ENSG00000279686.1	-1.11E-17			
ENSG00000279690.1	-1.11E-17			
ENSG00000279747.1	-1.11E-17			
ENSG00000279753.1	-1.11E-17			
ENSG00000279809.1	-1.11E-17			
ENSG00000279813.1	-1.11E-17			
ENSG00000279855.1	-1.11E-17			
ENSG00000279939.1	-1.11E-17			
ENSG00000279983.1	-1.11E-17			
ENSG00000280026.1	-1.11E-17			
ENSG00000280064.1	-1.11E-17			
ENSG00000280110.1	-1.11E-17			
ENSG00000280126.2	-1.11E-17			
ENSG00000280153.1	-1.11E-17			
ENSG00000280282.1	-1.11E-17			
ENSG00000280300.1	-1.11E-17			
ENSG00000280320.1	-1.11E-17			
ENSG00000280352.1	-1.11E-17			
ENSG00000280357.1	-1.11E-17			
ENSG00000280400.1	-1.11E-17			
ENSG00000280405.1	-1.11E-17			
ENSG00000280416.1	-1.11E-17			
ENSG00000280439.1	-1.11E-17			
ENSG00000280453.1	-1.11E-17			
ENSG00000280454.1	-1.11E-17			
ENSG00000280457.1	-1.11E-17			
ENSG00000280466.1	-1.11E-17			
ENSG00000280494.2	-1.11E-17			
ENSG00000280496.1	-1.11E-17			
ENSG00000280498.1	-1.11E-17			
ENSG00000280554.1	-1.11E-17			
ENSG00000280561.1	-1.11E-17			
ENSG00000280607.1	-1.11E-17			
ENSG00000280634.1	-1.11E-17			
ENSG00000280646.2	-1.11E-17			
ENSG00000280704.1	-1.11E-17			
ENSG00000280710.3	-1.11E-17			
ENSG00000280757.1	-1.11E-17			
ENSG00000280767.3_PAR_Y	-1.11E-17			
ENSG00000280778.1	-1.11E-17			
ENSG00000280799.1	-1.11E-17			
ENSG00000280893.1	-1.11E-17			
ENSG00000280894.1	-1.11E-17			
ENSG00000281000.1	-1.11E-17			
ENSG00000281010.1	-1.11E-17			
ENSG00000281039.1	-1.11E-17			
ENSG00000281058.1	-1.11E-17			
ENSG00000281159.1	-1.11E-17			
ENSG00000281311.1	-1.11E-17			
ENSG00000281348.1	-1.11E-17			
ENSG00000281371.1	-1.11E-17			
ENSG00000281426.1	-1.11E-17			
ENSG00000281453.1	-1.11E-17			
ENSG00000281627.1	-1.11E-17			
ENSG00000281652.1	-1.11E-17			
ENSG00000281710.1	-1.11E-17			
ENSG00000281808.1	-1.11E-17			
ENSG00000281849.3_PAR_Y	-1.11E-17			
ENSG00000281859.1	-1.11E-17			
ENSG00000281887.3	-1.11E-17			
ENSG00000282034.1	-1.11E-17			
ENSG00000282246.1	-1.11E-17			
ENSG00000282278.1	-1.11E-17			
ENSG00000282339.1	-1.11E-17			
ENSG00000282413.1	-1.11E-17			
ENSG00000282432.1	-1.11E-17			
ENSG00000282732.1	-1.11E-17			
ENSG00000282785.1	-1.11E-17			
ENSG00000282804.1	-1.11E-17			
ENSG00000282816.1	-1.11E-17			
ENSG00000282860.1	-1.11E-17			
ENSG00000282875.1	-1.11E-17			
ENSG00000282973.1	-1.11E-17			
ENSG00000282994.1	-1.11E-17			
ENSG00000283101.1	-1.11E-17			
ENSG00000283110.1	-1.11E-17			
ENSG00000283149.1	-1.11E-17			
ENSG00000283152.1	-1.11E-17			
ENSG00000283165.1	-1.11E-17			
ENSG00000283172.1	-1.11E-17			
ENSG00000283200.1	-1.11E-17			
ENSG00000283201.1	-1.11E-17			
ENSG00000283212.1	-1.11E-17			
ENSG00000283222.1	-1.11E-17			
ENSG00000283225.1	-1.11E-17			
ENSG00000283228.1	-1.11E-17			
ENSG00000283237.1	-1.11E-17			
ENSG00000283238.1	-1.11E-17			
ENSG00000283239.1	-1.11E-17			
ENSG00000283251.1	-1.11E-17			
ENSG00000283255.1	-1.11E-17			
ENSG00000283278.1	-1.11E-17			
ENSG00000283293.1	-1.11E-17			
ENSG00000283301.1	-1.11E-17			
ENSG00000283320.1	-1.11E-17			
ENSG00000283321.1	-1.11E-17			
ENSG00000283334.1	-1.11E-17			
ENSG00000283335.1	-1.11E-17			
ENSG00000283340.1	-1.11E-17			
ENSG00000283351.1	-1.11E-17			
ENSG00000283352.1	-1.11E-17			
ENSG00000283364.1	-1.11E-17			
ENSG00000283366.2	-1.11E-17			
ENSG00000283375.1	-1.11E-17			
ENSG00000283379.1	-1.11E-17			
ENSG00000283385.1	-1.11E-17			
ENSG00000283386.1	-1.11E-17			
ENSG00000283389.1	-1.11E-17			
ENSG00000283393.1	-1.11E-17			
ENSG00000283394.1	-1.11E-17			
ENSG00000283411.1	-1.11E-17			
ENSG00000283426.1	-1.11E-17			
ENSG00000283440.1	-1.11E-17			
ENSG00000283441.1	-1.11E-17			
ENSG00000283450.1	-1.11E-17			
ENSG00000283461.1	-1.11E-17			
ENSG00000283469.1	-1.11E-17			
ENSG00000283476.1	-1.11E-17			
ENSG00000283477.1	-1.11E-17			
ENSG00000283479.1	-1.11E-17			
ENSG00000283483.1	-1.11E-17			
ENSG00000283484.1	-1.11E-17			
ENSG00000283496.1	-1.11E-17			
ENSG00000283497.1	-1.11E-17			
ENSG00000283505.1	-1.11E-17			
ENSG00000283522.1	-1.11E-17			
ENSG00000283523.1	-1.11E-17			
ENSG00000283534.1	-1.11E-17			
ENSG00000283549.1	-1.11E-17			
ENSG00000283558.1	-1.11E-17			
ENSG00000283569.1	-1.11E-17			
ENSG00000283598.1	-1.11E-17			
ENSG00000283604.1	-1.11E-17			
ENSG00000283609.1	-1.11E-17			
ENSG00000283612.1	-1.11E-17			
ENSG00000283616.1	-1.11E-17			
ENSG00000283621.1	-1.11E-17			
ENSG00000283634.1	-1.11E-17			
ENSG00000283637.1	-1.11E-17			
ENSG00000283664.1	-1.11E-17			
ENSG00000283677.1	-1.11E-17			
ENSG00000283688.1	-1.11E-17			
ENSG00000283690.1	-1.11E-17			
ENSG00000283694.1	-1.11E-17			
ENSG00000283704.1	-1.11E-17			
ENSG00000283705.1	-1.11E-17			
ENSG00000283706.2	-1.11E-17			
ENSG00000283710.1	-1.11E-17			
ENSG00000283712.1	-1.11E-17			
ENSG00000283717.1	-1.11E-17			
ENSG00000283721.1	-1.11E-17			
ENSG00000283724.1	-1.11E-17			
ENSG00000283726.1	-1.11E-17			
ENSG00000283733.1	-1.11E-17			
ENSG00000283734.1	-1.11E-17			
ENSG00000283736.1	-1.11E-17			
ENSG00000283744.1	-1.11E-17			
ENSG00000283745.1	-1.11E-17			
ENSG00000283751.1	-1.11E-17			
ENSG00000283759.1	-1.11E-17			
ENSG00000283762.1	-1.11E-17			
ENSG00000283768.1	-1.11E-17			
ENSG00000283770.1	-1.11E-17			
ENSG00000283772.1	-1.11E-17			
ENSG00000283773.1	-1.11E-17			
ENSG00000283775.1	-1.11E-17			
ENSG00000283782.2	-1.11E-17			
ENSG00000283783.1	-1.11E-17			
ENSG00000283791.1	-1.11E-17			
ENSG00000283792.1	-1.11E-17			
ENSG00000283795.1	-1.11E-17			
ENSG00000283797.1	-1.11E-17			
ENSG00000283798.1	-1.11E-17			
ENSG00000283799.1	-1.11E-17			
ENSG00000283801.1	-1.11E-17			
ENSG00000283803.1	-1.11E-17			
ENSG00000283805.1	-1.11E-17			
ENSG00000283813.1	-1.11E-17			
ENSG00000283815.1	-1.11E-17			
ENSG00000283818.1	-1.11E-17			
ENSG00000283819.1	-1.11E-17			
ENSG00000283821.1	-1.11E-17			
ENSG00000283822.1	-1.11E-17			
ENSG00000283824.1	-1.11E-17			
ENSG00000283829.1	-1.11E-17			
ENSG00000283836.1	-1.11E-17			
ENSG00000283840.1	-1.11E-17			
ENSG00000283842.1	-1.11E-17			
ENSG00000283844.1	-1.11E-17			
ENSG00000283848.1	-1.11E-17			
ENSG00000283853.1	-1.11E-17			
ENSG00000283856.1	-1.11E-17			
ENSG00000283857.1	-1.11E-17			
ENSG00000283858.1	-1.11E-17			
ENSG00000283863.1	-1.11E-17			
ENSG00000283874.1	-1.11E-17			
ENSG00000283880.1	-1.11E-17			
ENSG00000283881.1	-1.11E-17			
ENSG00000283885.1	-1.11E-17			
ENSG00000283888.1	-1.11E-17			
ENSG00000283904.1	-1.11E-17			
ENSG00000283920.1	-1.11E-17			
ENSG00000283921.1	-1.11E-17			
ENSG00000283923.1	-1.11E-17			
ENSG00000283926.1	-1.11E-17			
ENSG00000283927.1	-1.11E-17			
ENSG00000283928.1	-1.11E-17			
ENSG00000283931.1	-1.11E-17			
ENSG00000283933.1	-1.11E-17			
ENSG00000283935.1	-1.11E-17			
ENSG00000283936.1	-1.11E-17			
ENSG00000283941.1	-1.11E-17			
ENSG00000283944.1	-1.11E-17			
ENSG00000283950.1	-1.11E-17			
ENSG00000283956.1	-1.11E-17			
ENSG00000283958.1	-1.11E-17			
ENSG00000283990.1	-1.11E-17			
ENSG00000283998.1	-1.11E-17			
ENSG00000284000.1	-1.11E-17			
ENSG00000284005.1	-1.11E-17			
ENSG00000284010.1	-1.11E-17			
ENSG00000284011.1	-1.11E-17			
ENSG00000284012.1	-1.11E-17			
ENSG00000284020.1	-1.11E-17			
ENSG00000284027.1	-1.11E-17			
ENSG00000284028.1	-1.11E-17			
ENSG00000284029.1	-1.11E-17			
ENSG00000284038.1	-1.11E-17			
ENSG00000284040.1	-1.11E-17			
ENSG00000284043.1	-1.11E-17			
ENSG00000284047.1	-1.11E-17			
ENSG00000284054.1	-1.11E-17			
ENSG00000284055.1	-1.11E-17			
ENSG00000284057.1	-1.11E-17			
ENSG00000284060.1	-1.11E-17			
ENSG00000284064.1	-1.11E-17			
ENSG00000284065.1	-1.11E-17			
ENSG00000284067.1	-1.11E-17			
ENSG00000284078.1	-1.11E-17			
ENSG00000284079.1	-1.11E-17			
ENSG00000284081.1	-1.11E-17			
ENSG00000284082.1	-1.11E-17			
ENSG00000284085.1	-1.11E-17			
ENSG00000284094.1	-1.11E-17			
ENSG00000284107.1	-1.11E-17			
ENSG00000284108.1	-1.11E-17			
ENSG00000284112.1	-1.11E-17			
ENSG00000284114.1	-1.11E-17			
ENSG00000284117.1	-1.11E-17			
ENSG00000284118.1	-1.11E-17			
ENSG00000284121.1	-1.11E-17			
ENSG00000284122.1	-1.11E-17			
ENSG00000284125.1	-1.11E-17			
ENSG00000284129.1	-1.11E-17			
ENSG00000284134.1	-1.11E-17			
ENSG00000284135.1	-1.11E-17			
ENSG00000284139.1	-1.11E-17			
ENSG00000284140.1	-1.11E-17			
ENSG00000284142.1	-1.11E-17			
ENSG00000284143.1	-1.11E-17			
ENSG00000284144.1	-1.11E-17			
ENSG00000284146.1	-1.11E-17			
ENSG00000284147.1	-1.11E-17			
ENSG00000284148.1	-1.11E-17			
ENSG00000284149.1	-1.11E-17			
ENSG00000284152.1	-1.11E-17			
ENSG00000284155.1	-1.11E-17			
ENSG00000284157.1	-1.11E-17			
ENSG00000284160.1	-1.11E-17			
ENSG00000284162.1	-1.11E-17			
ENSG00000284163.1	-1.11E-17			
ENSG00000284172.1	-1.11E-17			
ENSG00000284173.1	-1.11E-17			
ENSG00000284175.1	-1.11E-17			
ENSG00000284176.1	-1.11E-17			
ENSG00000284179.1	-1.11E-17			
ENSG00000284182.1	-1.11E-17			
ENSG00000284184.1	-1.11E-17			
ENSG00000284185.1	-1.11E-17			
ENSG00000284186.1	-1.11E-17			
ENSG00000284190.1	-1.11E-17			
ENSG00000284191.1	-1.11E-17			
ENSG00000284193.1	-1.11E-17			
ENSG00000284200.1	-1.11E-17			
ENSG00000284202.1	-1.11E-17			
ENSG00000284203.1	-1.11E-17			
ENSG00000284204.1	-1.11E-17			
ENSG00000284214.1	-1.11E-17			
ENSG00000284216.1	-1.11E-17			
ENSG00000284219.1	-1.11E-17			
ENSG00000284233.1	-1.11E-17			
ENSG00000284234.1	-1.11E-17			
ENSG00000284239.1	-1.11E-17			
ENSG00000284246.1	-1.11E-17			
ENSG00000284247.1	-1.11E-17			
ENSG00000284250.1	-1.11E-17			
ENSG00000284252.1	-1.11E-17			
ENSG00000284253.1	-1.11E-17			
ENSG00000284258.1	-1.11E-17			
ENSG00000284259.1	-1.11E-17			
ENSG00000284261.1	-1.11E-17			
ENSG00000284265.1	-1.11E-17			
ENSG00000284268.1	-1.11E-17			
ENSG00000284272.1	-1.11E-17			
ENSG00000284276.1	-1.11E-17			
ENSG00000284280.1	-1.11E-17			
ENSG00000284284.1	-1.11E-17			
ENSG00000284288.1	-1.11E-17			
ENSG00000284293.1	-1.11E-17			
ENSG00000284305.1	-1.11E-17			
ENSG00000284310.1	-1.11E-17			
ENSG00000284311.1	-1.11E-17			
ENSG00000284317.1	-1.11E-17			
ENSG00000284321.1	-1.11E-17			
ENSG00000284325.1	-1.11E-17			
ENSG00000284331.1	-1.11E-17			
ENSG00000284332.1	-1.11E-17			
ENSG00000284334.1	-1.11E-17			
ENSG00000284336.1	-1.11E-17			
ENSG00000284341.1	-1.11E-17			
ENSG00000284343.1	-1.11E-17			
ENSG00000284344.1	-1.11E-17			
ENSG00000284346.1	-1.11E-17			
ENSG00000284351.1	-1.11E-17			
ENSG00000284353.1	-1.11E-17			
ENSG00000284357.1	-1.11E-17			
ENSG00000284360.1	-1.11E-17			
ENSG00000284361.1	-1.11E-17			
ENSG00000284362.1	-1.11E-17			
ENSG00000284363.1	-1.11E-17			
ENSG00000284364.1	-1.11E-17			
ENSG00000284368.1	-1.11E-17			
ENSG00000284370.1	-1.11E-17			
ENSG00000284372.1	-1.11E-17			
ENSG00000284375.1	-1.11E-17			
ENSG00000284378.1	-1.11E-17			
ENSG00000284385.1	-1.11E-17			
ENSG00000284386.1	-1.11E-17			
ENSG00000284387.1	-1.11E-17			
ENSG00000284394.1	-1.11E-17			
ENSG00000284399.1	-1.11E-17			
ENSG00000284410.1	-1.11E-17			
ENSG00000284411.1	-1.11E-17			
ENSG00000284412.1	-1.11E-17			
ENSG00000284416.1	-1.11E-17			
ENSG00000284419.1	-1.11E-17			
ENSG00000284421.1	-1.11E-17			
ENSG00000284424.1	-1.11E-17			
ENSG00000284425.1	-1.11E-17			
ENSG00000284427.1	-1.11E-17			
ENSG00000284433.1	-1.11E-17			
ENSG00000284435.1	-1.11E-17			
ENSG00000284436.1	-1.11E-17			
ENSG00000284440.1	-1.11E-17			
ENSG00000284442.1	-1.11E-17			
ENSG00000284443.1	-1.11E-17			
ENSG00000284446.1	-1.11E-17			
ENSG00000284447.1	-1.11E-17			
ENSG00000284448.1	-1.11E-17			
ENSG00000284450.1	-1.11E-17			
ENSG00000284453.1	-1.11E-17			
ENSG00000284458.1	-1.11E-17			
ENSG00000284459.1	-1.11E-17			
ENSG00000284464.1	-1.11E-17			
ENSG00000284465.1	-1.11E-17			
ENSG00000284473.1	-1.11E-17			
ENSG00000284479.1	-1.11E-17			
ENSG00000284481.1	-1.11E-17			
ENSG00000284482.1	-1.11E-17			
ENSG00000284488.1	-1.11E-17			
ENSG00000284489.1	-1.11E-17			
ENSG00000284499.1	-1.11E-17			
ENSG00000284503.1	-1.11E-17			
ENSG00000284517.1	-1.11E-17			
ENSG00000284519.1	-1.11E-17			
ENSG00000284520.1	-1.11E-17			
ENSG00000284525.1	-1.11E-17			
ENSG00000284532.1	-1.11E-17			
ENSG00000284535.1	-1.11E-17			
ENSG00000284536.1	-1.11E-17			
ENSG00000284538.1	-1.11E-17			
ENSG00000284541.1	-1.11E-17			
ENSG00000284542.1	-1.11E-17			
ENSG00000284544.1	-1.11E-17			
ENSG00000284547.1	-1.11E-17			
ENSG00000284554.2	-1.11E-17			
ENSG00000284557.1	-1.11E-17			
ENSG00000284561.1	-1.11E-17			
ENSG00000284564.1	-1.11E-17			
ENSG00000284565.1	-1.11E-17			
ENSG00000284567.1	-1.11E-17			
ENSG00000284568.1	-1.11E-17			
ENSG00000284570.1	-1.11E-17			
ENSG00000284574.1	-1.11E-17			
ENSG00000284583.1	-1.11E-17			
ENSG00000284584.1	-1.11E-17			
ENSG00000284586.1	-1.11E-17			
ENSG00000284587.1	-1.11E-17			
ENSG00000284595.1	-1.11E-17			
ENSG00000284596.1	-1.11E-17			
ENSG00000284604.1	-1.11E-17			
ENSG00000284608.1	-1.11E-17			
ENSG00000284613.1	-1.11E-17			
ENSG00000284627.1	-1.11E-17			
ENSG00000284639.1	-1.11E-17			
ENSG00000284644.1	-1.11E-17			
ENSG00000284660.1	-1.11E-17			
ENSG00000284663.1	-1.11E-17			
ENSG00000284673.1	-1.11E-17			
ENSG00000284684.1	-1.11E-17			
ENSG00000284687.1	-1.11E-17			
ENSG00000284724.1	-1.11E-17			
ENSG00000284746.1	-1.11E-17			
ENSG00000284762.1	-1.11E-17			
ENSG00000284763.1	-1.11E-17			
ENSG00000284776.1	-1.11E-17			
ENSG00000284803.1	-1.11E-17			
ENSG00000284829.1	-1.11E-17			
ENSG00000284840.1	-1.11E-17			
ENSG00000284847.1	-1.11E-17			
ENSG00000284867.1	-1.11E-17			
ENSG00000284895.1	-1.11E-17			
ENSG00000284917.1	-1.11E-17			
ENSG00000284931.1	-1.11E-17			
ENSG00000284956.1	-1.11E-17			
ENSG00000284962.1	-1.11E-17			
ENSG00000284964.1	-1.11E-17			
ENSG00000284989.1	-1.11E-17			
ENSG00000285006.1	-1.11E-17			
ENSG00000285025.1	-1.11E-17			
ENSG00000285042.1	-1.11E-17			
ENSG00000285057.1	-1.11E-17			
ENSG00000285062.1	-1.11E-17			
ENSG00000285076.1	-1.11E-17			
ENSG00000285133.1	-1.11E-17			
ENSG00000285160.1	-1.11E-17			
ENSG00000285171.1	-1.11E-17			
ENSG00000285220.1	-1.11E-17			
ENSG00000285238.2	-1.11E-17			
ENSG00000285245.1	-1.11E-17			
ENSG00000285268.1	-1.11E-17			
ENSG00000285283.1	-1.11E-17			
ENSG00000285292.1	-1.11E-17			
ENSG00000285304.1	-1.11E-17			
ENSG00000285323.1	-1.11E-17			
ENSG00000285330.1	-1.11E-17			
ENSG00000285338.1	-1.11E-17			
ENSG00000285370.1	-1.11E-17			
ENSG00000285404.1	-1.11E-17			
ENSG00000285444.1	-1.11E-17			
ENSG00000285446.1	-1.11E-17			
ENSG00000285505.1	-1.11E-17			
ENSG00000285508.1	-1.11E-17			
ENSG00000285522.1	-1.11E-17			
ENSG00000285526.1	-1.11E-17			
ENSG00000285528.1	-1.11E-17			
ENSG00000285537.1	-1.11E-17			
ENSG00000285539.1	-1.11E-17			
ENSG00000285558.1	-1.11E-17			
ENSG00000285565.1	-1.11E-17			
ENSG00000285583.1	-1.11E-17			
ENSG00000285620.1	-1.11E-17			
ENSG00000285625.1	-1.11E-17			
ENSG00000285628.1	-1.11E-17			
ENSG00000285645.1	-1.11E-17			
ENSG00000285655.1	-1.11E-17			
ENSG00000285657.1	-1.11E-17			
ENSG00000285690.1	-1.11E-17			
ENSG00000285702.1	-1.11E-17			
ENSG00000285720.1	-1.11E-17			
ENSG00000285723.1	-1.11E-17			
ENSG00000285779.1	-1.11E-17			
ENSG00000285794.1	-1.11E-17			
ENSG00000285815.1	-1.11E-17			
ENSG00000285824.1	-1.11E-17			
ENSG00000285839.1	-1.11E-17			
ENSG00000285845.1	-1.11E-17			
ENSG00000285889.1	-1.11E-17			
ENSG00000285891.1	-1.11E-17			
ENSG00000285913.1	-1.11E-17			
ENSG00000285920.2	-1.11E-17			
ENSG00000285942.1	-1.11E-17			
ENSG00000285947.1	-1.11E-17			
ENSG00000285953.1	-1.11E-17			
ENSG00000285975.1	-1.11E-17			
ENSG00000285988.1	-1.11E-17			
ENSG00000286007.1	-1.11E-17			
ENSG00000286030.2	-1.11E-17			
ENSG00000286037.1	-1.11E-17			
ENSG00000286075.2	-1.11E-17			
ENSG00000286077.1	-1.11E-17			
ENSG00000286078.1	-1.11E-17			
ENSG00000286079.1	-1.11E-17			
ENSG00000286098.1	-1.11E-17			
ENSG00000286105.1	-1.11E-17			
ENSG00000286111.1	-1.11E-17			
ENSG00000286131.1	-1.11E-17			
ENSG00000286143.1	-1.11E-17			
ENSG00000286161.1	-1.11E-17			
ENSG00000286165.1	-1.11E-17			
ENSG00000286185.1	-1.11E-17			
ENSG00000286221.1	-1.11E-17			
ENSG00000286231.1	-1.11E-17			
ENSG00000286235.1	-1.11E-17			
ENSG00000286239.1	-1.11E-17			
ENSG00000286793.1	-1.11E-17			
ENSG00000286851.1	-1.11E-17			
ENSG00000286901.1	-1.11E-17			
ENSG00000287086.1	-1.11E-17			
ENSG00000287132.1	-1.11E-17			
ENSG00000287296.1	-1.11E-17			
ENSG00000287482.1	-1.11E-17			
ENSG00000287541.1	-1.11E-17			
ENSG00000287553.1	-1.11E-17			
ENSG00000287765.1	-1.11E-17			
ENSG00000287779.1	-1.11E-17			
ENSG00000288000.1	-1.11E-17			
ENSG00000288053.1	-1.11E-17			
ENSG00000288208.1	-1.11E-17			
ENSG00000288258.1	-1.11E-17			
ENSG00000288520.1	-1.11E-17			
ENSG00000288529.1	-1.11E-17			
ENSG00000288550.1	-1.11E-17			
ENSG00000288570.1	-1.11E-17			
ENSG00000288587.1	-1.11E-17			
ENSG00000288591.1	-1.11E-17			
ENSG00000288592.1	-1.11E-17			
ENSG00000288604.1	-1.11E-17			
ENSG00000288606.1	-1.11E-17			
ENSG00000288608.1	-1.11E-17			
ENSG00000288614.1	-1.11E-17			
ENSG00000288620.1	-1.11E-17			
ENSG00000288623.1	-1.11E-17			
ENSG00000288625.1	-1.11E-17			
ENSG00000288626.1	-1.11E-17			
ENSG00000288629.1	-1.11E-17			
ENSG00000288633.1	-1.11E-17			
ENSG00000288634.1	-1.11E-17			
ENSG00000288635.1	-1.11E-17			
ENSG00000288636.1	-1.11E-17			
ENSG00000288639.1	-1.11E-17			
ENSG00000288640.1	-1.11E-17			
ENSG00000288642.1	-1.11E-17			
ENSG00000288643.1	-1.11E-17			
ENSG00000288644.1	-1.11E-17			
ENSG00000288645.1	-1.11E-17			
ENSG00000288646.1	-1.11E-17			
ENSG00000288649.1	-1.11E-17			
ENSG00000288654.1	-1.11E-17			
ENSG00000288661.1	-1.11E-17			
ENSG00000288665.1	-1.11E-17			
ENSG00000288671.1	-1.11E-17			
ENSG00000272899.4	-5.42E-06			
ENSG00000260909.1	-1.25E-05			
ENSG00000183206.17	-1.52E-05			
ENSG00000258984.5	-1.64E-05			
ENSG00000171291.8	-2.90E-05			
ENSG00000254846.1	-3.01E-05			
ENSG00000282420.1	-3.08E-05			
ENSG00000158014.15	-3.26E-05			
ENSG00000258461.5	-3.27E-05			
ENSG00000244234.3	-3.36E-05			
ENSG00000225831.1	-3.74E-05			
ENSG00000277248.1	-3.96E-05			
ENSG00000287628.1	-3.97E-05			
ENSG00000280134.1	-4.04E-05			
ENSG00000232048.2	-4.27E-05			
ENSG00000124532.15	-4.55E-05			
ENSG00000196468.8	-4.79E-05			
ENSG00000143429.10	-5.71E-05			
ENSG00000252689.1	-5.74E-05			
ENSG00000277505.1	-6.43E-05			
ENSG00000253885.1	-7.46E-05			
ENSG00000254787.1	-8.06E-05			
ENSG00000282059.1	-8.08E-05			
ENSG00000237636.3	-9.00E-05			
ENSG00000211825.1	-9.16E-05			
ENSG00000199809.1	-9.27E-05			
ENSG00000124812.15	-9.28E-05			
ENSG00000249764.1	-9.43E-05			
ENSG00000271952.2	-9.93E-05			
ENSG00000273041.1	-0.000100738			
ENSG00000070748.19	-0.000115155			
ENSG00000167196.14	-0.000120775			
ENSG00000271401.1	-0.000135246			
ENSG00000261066.1	-0.000137143			
ENSG00000228136.1	-0.000137599			
ENSG00000165714.11	-0.000137767			
ENSG00000175040.6	-0.000145521			
ENSG00000199839.1	-0.000147546			
ENSG00000223537.3	-0.000147786			
ENSG00000210196.2	-0.000148929			
ENSG00000286145.2	-0.000151734			
ENSG00000283622.1	-0.000156867			
ENSG00000250122.1	-0.000158792			
ENSG00000201811.1	-0.000165796			
ENSG00000231912.2	-0.000166549			
ENSG00000271771.1	-0.000169566			
ENSG00000225832.1	-0.000171231			
ENSG00000274342.1	-0.000172224			
ENSG00000258994.1	-0.000172738			
ENSG00000131055.5	-0.000178979			
ENSG00000287944.1	-0.000179486			
ENSG00000253512.1	-0.000185072			
ENSG00000264249.1	-0.000185756			
ENSG00000202538.1	-0.000190539			
ENSG00000224110.3	-0.00019255			
ENSG00000280356.1	-0.000198073			
ENSG00000227766.1	-0.000202962			
ENSG00000201443.1	-0.000208015			
ENSG00000282911.1	-0.000208443			
ENSG00000164740.5	-0.000212588			
ENSG00000231175.1	-0.000214107			
ENSG00000215353.2	-0.00022186			
ENSG00000274632.1	-0.000223668			
ENSG00000227818.1	-0.000229733			
ENSG00000186788.13	-0.000231821			
ENSG00000242272.1	-0.00023394			
ENSG00000278100.1	-0.000236598			
ENSG00000226502.2	-0.000240237			
ENSG00000182707.4	-0.000240401			
